Ni_fraction,Co_fraction,Fe_fraction,Calcination_temp_C,Surface_area_m2g,Oxygen_vacancy_percent,Ni3_Ni2_ratio,Co3_Co2_ratio,ECSA_cm2,Predicted_Overpotential,Uncertainty,EI_score
0.06628538267558073,0.9045175335809543,0.02919708374346497,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.65435875408866,13.656492041566509,200.99786671252215
0.05209405036281772,0.9117272711350164,0.03617867850216583,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.68172618578276,13.673581488650703,201.00814469713205
0.021260145487686666,0.9286578537258147,0.050082000786498715,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.72764055012956,13.712870476401367,201.0147700737282
0.05447528464502038,0.9072442471910135,0.03828046816396613,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.7117023199913,13.670033654854523,201.04166866513677
0.07008454852918439,0.8955598581660557,0.03435559330476001,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.7212277227746,13.650611807391734,201.07061591538286
0.12337984104891377,0.8638300053814572,0.012790153569629092,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.66706142124488,13.590915855465541,201.07614556577934
0.05751160077178489,0.9021173332778623,0.04037106595035289,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.74369493621478,13.665652825522995,201.0780421106918
0.08575816069020908,0.8854870690747846,0.028754770235006277,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.71320201857495,13.632096694500676,201.08110532407426
0.12989640142891495,0.8585691759827673,0.011534422588317716,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.67496651449582,13.583864953319065,201.09110156117674
0.11971143733801316,0.8626698286307923,0.017618734031194516,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.7061148284235,13.594083083524263,201.11203174489924
0.09194047843114833,0.8787016179499767,0.029357903618874914,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.73970672823546,13.624417934682532,201.11528879355293
0.026715958777860583,0.9133476133044093,0.05993642791773013,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.8495569640958,13.703468470990304,201.14608849310548
0.11360820333681702,0.8627578999347066,0.023633896728476378,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.74977350454884,13.599873624830286,201.14989987971856
0.05280478074636041,0.8977107377290191,0.04948448152462048,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.82453049348226,13.670110988938221,201.15441950454402
0.11864724551255028,0.8592624721860306,0.022090282301419184,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.7498539043772,13.59439073796253,201.15546316641468
